Hack to deal with Sybase's sys tables;MockSessionInfoProvider.java;sql12/plugins/dbcopy/test/net/sourceforge/squirrel_sql/plugins/dbcopy;148;Technical Debt
Hack to deal with Ingres IIE* meta tables.;MockSessionInfoProvider.java;sql12/plugins/dbcopy/test/net/sourceforge/squirrel_sql/plugins/dbcopy;132;Technical Debt
Hack to deal with Firebird's RDB meta tables.;MockSessionInfoProvider.java;sql12/plugins/dbcopy/test/net/sourceforge/squirrel_sql/plugins/dbcopy;144;Technical Debt
Hack to deal with Axion AXION_* tables.;MockSessionInfoProvider.java;sql12/plugins/dbcopy/test/net/sourceforge/squirrel_sql/plugins/dbcopy;138;Technical Debt
guard against something really stupid;PopupEditableIOPanel.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/datasetviewer;440;Technical Debt
go away since the user may be able to fix the problem;RowDataInputFrame.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/datasetviewer;171;Technical Debt
for now.  See the TODO in the MySQLDialect for getCreateIndexSQL.;DialectExternalTest.java;sql12/test/external/net/sourceforge/squirrel_sql/fw/dialects;1524;Technical Debt
Fix the case according to what the database tells us.;DBUtil.java;sql12/plugins/dbcopy/src/net/sourceforge/squirrel_sql/plugins/dbcopy/util;1790;Technical Debt
Fix the case according to what the database tells us.;DBUtil.java;sql12/plugins/dbdiff/src/net/sourceforge/squirrel_sql/plugins/dbdiff/util;692;Technical Debt
extracted. Should we keep it around? How about using the current release.xml file ? Come to;ArtifactInstallerImpl.java;sql12/app/src/net/sourceforge/squirrel_sql/client/update/gui/installer;459;Technical Debt
Evil hack to split the vacuum output a little.;VacuumDatabaseCommand.java;sql12/plugins/postgres/src/net/sourceforge/squirrel_sql/plugins/postgres/commands;139;Technical Debt
do not dispose of this panel if there is a problem;EditWhereColsSheet.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/properties;192;Technical Debt
classpath. So as a work-around, we simply ensure that they are where they should be anyway.;ArtifactDownloaderImpl.java;sql12/app/src/net/sourceforge/squirrel_sql/client/update/downloader;217;Technical Debt
Can someone please tell me why Axion expects big integers to be limited;AxionDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;52;Technical Debt
"Bug 2531193: Oracle create table script the ""ON UPDATE"" is wrong";DialectUtils.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;2627;Technical Debt
better safe than sorry!;CellImportExportInfoSaver.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/datasetviewer;140;Technical Debt
better safe than sorry!;CellImportExportInfoSaver.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/datasetviewer;182;Technical Debt
better safe than sorry!;CellImportExportInfoSaver.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/datasetviewer;90;Technical Debt
because it would mean a lot more work on every single AWT;EventDispatchThreadHangMonitor.java;sql12/app/src/net/sourceforge/squirrel_sql/client/util;74;Technical Debt
be the best way to get around the problem.;ContentsTab.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/mainpanel/objecttree/tabs/table;252;Technical Debt
BAD - Converting a URL to a file this way is problematic when the file path contains spaces;FileUriTest.java;sql12/test/adhoc/test;45;Technical Debt
an ObjectTree frame is created.  This is a really crappy and unreliable;ObjectTreePanel.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/mainpanel/objecttree;1092;Technical Debt
alt may not work. This code is a workaround. See bug report;MainFrame.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui/mainframe;402;Technical Debt
a great work-around. I filed a bug report on the mailing list,;McKoiDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;77;Technical Debt
a directory). TODO: We should probably replace this test;FileTest.java;sql12/test/src/net/sourceforge/squirrel_sql/fw/util;454;Technical Debt
// used earlier. We use this little (ugly) trick to keep users being confused by;SessionProperties.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/properties;812;Technical Debt
// TODO: Remove some time later;SessionProperties.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/properties;814;Technical Debt
// called so we've used a workaround. The workaround doesn't work in;BaseListInternalFrame.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui/db;221;Technical Debt
* TODO: Work out why  * KLUDGE: For some reason, I am not able to get the sheet to  * size correctly. It always displays with a size that causes  * the sub-panels to have their scrollbars showing. Add a bit  * of an increase in the size of the panel so the scrollbars  * are not displayed.;EditWhereColsSheet.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/properties;130-137;Technical Debt
* TODO: When 1.4 is the earliest version supported, add the following line: *setSurrendersFocusOnKeystroke(true), * This should help handle some problems with navigation using tab & return * to move through cells.;DataSetViewerTablePanel.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/datasetviewer;200-205;Technical Debt
* TODO: This shouldn't be public. Its only been done for the JComplete  * plugin. At some stage this method will be returned to package visibility.;SessionPanel.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui/session;361-364;Technical Debt
* TODO: This should not be public. Check all usages of it  * and put appropriate methods in an API object.;SessionPanel.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui/session;215-218;Technical Debt
"* TODO: this is a bug in the code at the moment.  If table ""test"" isn't qualified then this test passes -   * so we need to beef up qualified tablename handling.";EditableSqlCheckTest.java;sql12/test/src/net/sourceforge/squirrel_sql/client/session;63-66;Technical Debt
* TODO: move to IOUtilities  *   * @see net.sourceforge.squirrel_sql.client.update.UpdateUtil#createZipFile(FileWrapper, FileWrapper[]);UpdateUtilImpl.java;sql12/app/src/net/sourceforge/squirrel_sql/client/update;723-727;Technical Debt
* TODO: Move this to IOUtilities Extracts the specified zip file to the specified output directory.  *   * @param zipFile  * @param outputDirectory  * @throws IOException;UpdateUtilImpl.java;sql12/app/src/net/sourceforge/squirrel_sql/client/update;776-782;Technical Debt
"* TODO: Move all code other than for window creation up to AliasWindowManager  * Factory to handle creation of maintenance sheets for SQL Driver objects.  *  * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>";DriverWindowFactory.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui/db;38-43;Technical Debt
"* TODO: Move all code other than for window creation up to AliasWindowManager  * Factory to handle creation of maintenance sheets for SQL Alias objects.  *  * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>";AliasWindowFactory.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui/db;37-42;Technical Debt
* TODO: JavaDoc  *   * @author Colin Bell;SQLHistoryComboBoxModel.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/mainpanel;29-33;Technical Debt
* TODO: hookup with Interbase spec and adjust these as necessary.;InterbaseDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;45-47;Technical Debt
"* TODO: Get rid of this class.  * This combobox contains all the columns in an SQL table.  *  * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>";ColumnsComboBox.java;sql12/plugins/mysql/src/net/sourceforge/squirrel_sql/plugins/mysql/gui;21-26;Technical Debt
* TODO: finish i18n;Application.java;sql12/app/src/net/sourceforge/squirrel_sql/client;3-5;Technical Debt
* TODO: Delete this class - unused;AlterTablePanelBuilder.java;sql12/plugins/mysql/src/net/sourceforge/squirrel_sql/plugins/mysql/gui;4-6;Technical Debt
* TODO: Clean this mess up!!!! Load plugins. Load all plugin jars into class loader.;IPluginManager.java;sql12/app/src/net/sourceforge/squirrel_sql/client/plugin;94-96;Technical Debt
* TODO: Clean this mess up!!!! Load plugins. Load all plugin jars into class loader.;PluginManager.java;sql12/app/src/net/sourceforge/squirrel_sql/client/plugin;396-398;Technical Debt
"* This class manages the windows for the application.  *  * TODO: Correct these notes  * <p>When a session closes the window manager will ensure that  * all of the windows for that sesion are closed.  * <p>Similarily when a window is closed the windows manager will ensure that  * references to the window are removed for the session.  *  * JASON: Prior to this patch there was some code movement from this class to  * Sessionmanager. The idea being that Sessionmanager was the controller.  * Do we still want to do this? Remember in the future there will probably be  * an SDI as well as MDI version of the windows.  *  * @author <A HREF=""mailto:colbell@users.sourceforge.net"">Colin Bell</A>  * @author <A HREF=""mailto:jmheight@users.sourceforge.net"">Jason Height</A>";WindowManager.java;sql12/app/src/net/sourceforge/squirrel_sql/client/gui;60-76;Technical Debt
"* This <CODE>ICommand</CODE> displays a dialog box that allows the user to  * enter a 'where' clause or an 'order by' clause used when getting data via  * the 'Contents' tab.  *  * @author <A HREF=""mailto:mjhammel@users.sourceforge.net"">Maury Hammel</A>  *  * TODO: Change name to ContentsTabFilterCommand";SQLFilterCommand.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/action;29-37;Technical Debt
* the utility class that reads and writes release info from/to the release.xml file TODO: Spring-inject  * when this class is a Spring bean;UpdateUtilImpl.java;sql12/app/src/net/sourceforge/squirrel_sql/client/update;146-149;Technical Debt
* SQLFilterAction.java  *  * Created on March 22, 2003, 10:55 AM  *  * Adapted from SessionPropertiesAction.java by Colin Bell.  *  * TODO: CHange name to ContentsTabFilterAction;SQLFilterAction.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session/action;35-43;Technical Debt
* Sorts the specified destInfos array based on the order of the sourceInfos      * array.  Not a very efficient algorthim, but it gets the job done.      * TODO: rewrite this using Collections sorting capability.      *       * @param sourceInfos      * @param destInfos      * @param sourceTableName      * @param destTableName      * @return a re-ordered version of the specified destInfos array      * @throws MappingException if the arrays differ in length or column names.;CopyExecutor.java;sql12/plugins/dbcopy/src/net/sourceforge/squirrel_sql/plugins/dbcopy;675-686;Technical Debt
* Set the password for this alias.  *  * @param password The new password.  *  * @throws ValidationException  * TODO: What conditions?;ISQLAlias.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/sql;81-88;Technical Debt
* Save into these attributes the parameters of the last message being output.  * @todo In the near future: if more than one message shall be remembered, then these variables  * need to be replaced with a dynamic storage (ArrayList or similar).;MessagePanel.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session;71-75;Technical Debt
"* Generates the qualified name (for example, ""SCHEMA.SIMPLENAME"").  This is highly database specific and     * should probably be moved into the dialects.     *        * @TODO Break out the dialect-specific logic into the dialects.  Allow for the default parts of the      * algorithm below to be used when a dialect is unavailable.       *        * @param md     * @return";DatabaseObjectInfo.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/sql;168-177;Technical Debt
"* For Oracle 10g we could say something like :  *  * ""where XMLSERIALIZE(CONTENT "" + _colDef.getLabel() +"") like '<value>'"" *  * This doesn't appear to work on Oracle 9i at the moment, so we will * avoid using this column in any where clause if the value is non-null, * which is what the superclass implementation does. *  * TODO: Find a way to do this for both versions or split this behavior * so that it works on 10g and is disabled on 9i.";OracleXmlTypeDataTypeComponent.java;sql12/plugins/oracle/src/net/sourceforge/squirrel_sql/plugins/oracle/types;113-124;Technical Debt
* Called when app shutdown.  * TODO: Put throws clause back in;IPlugin.java;sql12/app/src/net/sourceforge/squirrel_sql/client/plugin;50-53;Technical Debt
"* A dialect delegate for the TimesTen database.  * TODO: This dialect is not yet complete.  Need to provide implementations wherever ""Not yet implemented""  * appears.";TimesTenDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;34-38;Technical Debt
"* A dialect delegate for the Sun Microsystems HADB (High-Availability) database.  * TODO: This dialect is not yet complete.  Need to provide implementations wherever ""Not yet implemented""  * appears.  *   * @author manningr";HADBDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;34-40;Technical Debt
* A dialect delegate for the Progress database. TODO: Progress specification says that the sum of all column  * lengths of a table row may not exceed 31960. Need to add an interface method to the HibernateDialect  * interface that takes an array of lengths and and checks the sum of columns for a row. This maximum number  * may be different across databases so this check method needs to be implemented by each dialect.  *   * @author manningr;ProgressDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;37-44;Technical Debt
"* A dialect delegate for the Axion database.    * TODO: This dialect is not yet complete.  Need to provide implementations wherever ""Not yet implemented""  * appears.";AxionDialectExt.java;sql12/fw/src/net/sourceforge/squirrel_sql/fw/dialects;34-38;Technical Debt
*      *      * Implement IDataSetUpdateableModel interface      * and IDataSetUpdateableTableModel interface      *      * TODO: THIS CODE WAS COPIED FROM ContentsTab.  IT SHOULD PROBABLY      * BE PUT INTO A COMMON LOCATION AND SHARED BY BOTH THIS      * CLASS AND ContentsTab.      *      *;SQLExecuterTask.java;sql12/app/src/net/sourceforge/squirrel_sql/client/session;632-643;Technical Debt
