TODO fetch list of languages from a file?;src/reports/org/apache/jmeter/gui/util/ReportMenuBar.java;258;
$NON-NLS-1$ i.e. boolean saveXXX();src/core/org/apache/jmeter/gui/SavePropertyDialog.java;60;
TODO;src/protocol/ftp/org/apache/jmeter/protocol/ftp/sampler/FTPSampler.java;256;
TODO - yet another ambiguous name - does it need changing?;src/core/org/apache/jmeter/testelement/TestElement.java;128;
TODO needs cleaning up;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;778;
"*      * A Dom tree panel for to display response as tree view author <a      * href=""mailto:d.maung@mdl.com"">Dave Maung</a>       * TODO implement to find any nodes in the tree using TreePath.      *";src/components/org/apache/jmeter/visualizers/RenderAsXML.java;101-107;
TODO - is this correct?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java;85;
TODO - is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;899;
TODO - perhaps save other items such as headers?;src/core/org/apache/jmeter/reporters/ResultSaver.java;47;
TODO - provide option to set unused variables ?;src/components/org/apache/jmeter/config/CSVDataSet.java;163;
TODO - implementation not fully tested;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;996;
TODO: Make the running indicator its own class instead of a JButton;src/core/org/apache/jmeter/gui/MainFrame.java;168;
*************************************************************************      * !ToDo (Method description)      *      * @param e      *            !ToDo (Parameter description)      * @return !ToDo (Return description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPExtSampler.java;703-709;
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/report/ReportTable.java;24;
TODO: I believe the following code (to the end of the method) is;src/core/org/apache/jmeter/gui/action/EditCommand.java;47;
TODO - belongs elsewhere;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;226;
* TODO: Exact ordering is only required for some tests- change the              * comparison to do a set compare where necessary.;test/src/org/apache/jmeter/protocol/http/parser/TestHTMLParser.java;271-274;
TODO - could this be return?;src/core/org/apache/jmeter/JMeter.java;392;
* TODO : - implement ImageProducer interface - suggestions --);src/components/org/apache/jmeter/visualizers/Spline3.java;24-26;
"* TODO if(instance.getSMTPStatusCode == 250)              * res.setResponseMessage(""Message successfully sent!"")- else              * res.setResponseMessage(instance.getSMTPStatusCodeIncludingMessage)-";src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;231-235;
TODO - charset?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;196;
TODO: Do we really need to have all these menubar methods duplicated;src/reports/org/apache/jmeter/gui/ReportMainFrame.java;144;
TODO need to find better way to do this;src/components/org/apache/jmeter/config/CSVDataSetBeanInfo.java;96;
TODO add tests for SaveGraphics;test/src/org/apache/jmeter/gui/action/PackageTest.java;29;
"@GuardedBy(""sampleStore"") TODO perhaps use ConcurrentHashMap ?";src/core/org/apache/jmeter/samplers/StatisticalSampleSender.java;73;
FIXME Due to startEngine being commented engine will always be null;src/reports/org/apache/jmeter/report/gui/action/ReportStart.java;39;
* TODO - does not appear to be used  *  * @version $Revision$;src/core/org/apache/jmeter/visualizers/ImageVisualizer.java;21-25;
TODO - should this be done when the client is created?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;556;
TODO: wy not?;src/core/org/apache/jmeter/save/converters/SampleResultConverter.java;357;
TODO timeStamp == 0 means either not yet initialised or no stamp available (e.g. when loading a results file);src/core/org/apache/jmeter/samplers/SampleResult.java;144;
TODO - charset?;src/jorphan/org/apache/jorphan/collections/Data.java;384;
$NON-NLS-1$ TODO should this be a variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java;101;
TODO need to find better way to do this;src/components/org/apache/jmeter/timers/ConstantThroughputTimerBeanInfo.java;59;
TODO ought to be a FileChooser ...;src/components/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java;85;
TODO: is this the correct default?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java;297;
TODO - probably wrong;src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSSamplerGui.java;281;
TODO Charset ?;src/components/org/apache/jmeter/visualizers/StatVisualizer.java;256;
TODO Method with 0 reference- really useful ?;src/protocol/jms/org/apache/jmeter/protocol/jms/client/ClientPool.java;74;
"* Check if a string is a valid JMeter 'expression'.      * <p>      * The current implementation is very basic: it just accepts any string      * containing ""${"" as a valid expression. TODO: improve- but keep returning      * true for ""${}"".";src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java;250-256;
*************************************************************************      * !ToDoo (Method description)      *      * @return !ToDo (Return description)      *************************************************************************;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;193-197;
TODO should this be JTLSAVER? Only seems to be called by MonitorHealthVisualzer;src/core/org/apache/jmeter/save/SaveService.java;362;
TODO - charset?;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;285;
Maybe move to vector if MT problems occur;src/jorphan/org/apache/jorphan/gui/JLabeledChoice.java;46;
TODO - needed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;842;
HACK;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;509;
TODO replace with proper Exception;src/components/org/apache/jmeter/assertions/HTMLAssertion.java;122;
TODO - do these behave properly during language change? Probably not.;src/core/org/apache/jmeter/testbeans/gui/ComboStringEditor.java;81;
TODO provide proper name?;src/core/org/apache/jmeter/save/OldSaveService.java;189;
TODO - report unused columns?;src/components/org/apache/jmeter/config/CSVDataSet.java;162;
TODO ?? (JMeterTreeNode) selectedNode.clone()-;src/components/org/apache/jmeter/control/ModuleController.java;72;
TODO - also check the match string to restrict the changes further?;src/protocol/http/org/apache/jmeter/protocol/http/proxy/Proxy.java;241;
TODO propery implement support for chunked transfer- i.e. to;src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java;152;
TODO strings should be resources;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;374;
TODO - remove UnsharedComponent ? Probably does not make sense for a TestBean.;src/components/org/apache/jmeter/visualizers/BeanShellListener.java;35;
TODO ??;src/core/org/apache/jmeter/samplers/SampleResult.java;278;
TODO - charset?;test/src/org/apache/jmeter/monitor/model/benchmark/ParseBenchmark.java;86;
// Set the content type TODO - needed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;842;
TODO - not used at present - could perhaps be removed;src/core/org/apache/jmeter/samplers/Entry.java;29;
TODO size ouststream according to actual content length;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;277;
FIXME FACTOR WITH HTTPHC4Impl- HTTPHC3Impl;src/protocol/http/org/apache/jmeter/protocol/http/config/gui/UrlConfigGui.java;235;
TODO: may not work on all OSes?;src/core/org/apache/jmeter/reporters/ResultCollector.java;441;
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/testelement/AbstractTable.java;147;
TODO fix this when there is a real implementation;src/reports/org/apache/jmeter/testelement/Table.java;34;
TODO - convert this into an immutable class using plain variables;src/monitor/components/org/apache/jmeter/visualizers/MonitorStats.java;24;
TODO - allow directories to end with .jar by removing this check?;src/jorphan/org/apache/jorphan/reflect/ClassFinder.java;167;
TODO - change to use URL version? Will this affect test plans?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;216;
﻿TODO: remove either MATCH or CONTAINS - they;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;72;
*************************************************************************      * !ToDo (Constructor description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/control/gui/LdapExtTestSamplerGui.java;45-47;
* TODO document this;src/core/org/apache/jmeter/control/GenericController.java;65-67;
TODO - charset?;src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientImpl.java;63;
TODO needed here because currently done on sample completion in JMeterThread-;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java;1121;
but we do trap this error to make tests work better;src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;117;
TODO - what other headers are not allowed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;595;
TODO tighten rules;src/reports/org/apache/jmeter/report/gui/action/ReportDragNDrop.java;92;
TODO this is not populated currently;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java;97;
TODO hack- to be removed later;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;121;
TODO do we need to add a charset for the file contents?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java;203;
TODO document this;src/core/org/apache/jmeter/control/GenericController.java;66;
Hack to detect when System.out has been set as the target- to avoid closing it;src/jorphan/org/apache/jorphan/logging/LoggingManager.java;72;
TODO ought to be a FileChooser ...;src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BeanShellSamplerGui.java;99;
TODO - do they have to be the same size?;src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java;67;
TODO - what other headers are not allowed?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;688;
TODO - charset?;src/components/org/apache/jmeter/assertions/XMLAssertion.java;67;
TODO - this method seems to be wrong - it does not agree with the Javadoc;src/reports/org/apache/jmeter/testelement/JTLData.java;78;
TODO is null correct?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;1020;
TODO hey- not sure this method belongs here.  FileServer is for threadsafe;src/core/org/apache/jmeter/services/FileServer.java;416;
TODO perhaps should share code with __time() function for this...;src/core/org/apache/jmeter/JMeter.java;338;
TODO does not appear to be used;src/jorphan/org/apache/jorphan/collections/HashTree.java;912;
Hack to allow automated tests to find when test has ended;src/core/org/apache/jmeter/JMeter.java;207;
TODO - does not appear to be used;src/core/org/apache/jmeter/gui/util/ButtonPanel.java;31;
TODO does not appear to be used;src/core/org/apache/jmeter/functions/util/ArgumentDecoder.java;31;
TODO - is this needed?;src/components/org/apache/jmeter/visualizers/SplineVisualizer.java;251;
*************************************************************************      * !ToDo (Constructor description)      *      * @param displayName      *            !ToDo (Parameter description)      *************************************************************************;src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LdapExtConfigGui.java;179-184;
TODO use fixed charset:;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java;205;
* Mask values for TEST_TYPE TODO: remove either MATCH or CONTAINS - they      * are mutually exckusive;src/components/org/apache/jmeter/assertions/ResponseAssertion.java;71-74;
TODO perhaps return this?;src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapClient.java;131;
TODO perhaps use ConcurrentHashMap ?;src/core/org/apache/jmeter/samplers/StatisticalSampleSender.java;73;
TODO Auto-generated constructor stub;src/core/org/apache/jmeter/testelement/property/ObjectProperty.java;70;
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;src/core/org/apache/jmeter/gui/util/MenuFactory.java;429-434;
TODO: should this be clearData()?;src/components/org/apache/jmeter/reporters/MailerModel.java;224;
FIXME Wrong code that create different constructor for static field depending on caller;src/reports/org/apache/jmeter/testelement/ReportPlan.java;115;
TODO: doesn't putting this here mark the tree as;src/core/org/apache/jmeter/gui/action/Save.java;127;
result.setError(true)- // TODO is this the correct strategy?;src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java;205;
TODO: actionHandler isn't used -- remove it from the parameter list;src/core/org/apache/jmeter/gui/MainFrame.java;165;
TODO find better way to get modeInt;src/components/org/apache/jmeter/timers/ConstantThroughputTimer.java;114;
TODO: doesn't putting this here mark the tree as;src/reports/org/apache/jmeter/report/gui/action/ReportSave.java;100;
TODO should this set the thread names for all the subsamples?;src/core/org/apache/jmeter/threads/JMeterThread.java;409;
TODO is this correct?;src/core/org/apache/jmeter/util/XPathUtil.java;320;
TODO is this the correct strategy?;src/components/org/apache/jmeter/assertions/XMLSchemaAssertion.java;205;
TODO HACK to fix https://issues.apache.org/jira/browse/HTTPCLIENT-1120;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java;469;
TODO: remove this useless Entry parameter;src/core/org/apache/jmeter/threads/JMeterThread.java;418;
$NON-NLS-1$ i.e. void setXXX(boolean);src/core/org/apache/jmeter/gui/SavePropertyDialog.java;61;
TODO: needs a multiple file upload scenerio;src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC3Impl.java;1011;
$NON-NLS-1$ // TODO - probably wrong;src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSSamplerGui.java;281;
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;src/reports/org/apache/jmeter/gui/util/ReportMenuFactory.java;262-267;
TODO this should really be request data- but there is none;src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java;289;
* Determine whether or not dragged nodes can be added to this parent. Also      * used by Paste TODO tighten rules TODO move to MenuFactory?      *      * @param parentNode      * @return whether it is OK to add the dragged nodes to this parent;src/reports/org/apache/jmeter/report/gui/action/ReportDragNDrop.java;90-96;
TODO is this the right thing to do?;src/core/org/apache/jmeter/reporters/ResultSaver.java;121;
TODO should the engine be static?;src/functions/org/apache/jmeter/functions/Jexl2Function.java;50;
TODO : - implement ImageProducer interface - suggestions --);src/components/org/apache/jmeter/visualizers/Spline3.java;25;
TODO: find a better way of checking this;src/core/org/apache/jmeter/gui/util/MenuFactory.java;433;
XXX;src/core/org/apache/jmeter/samplers/SampleSaveConfiguration.java;56;
TODO Better messages;src/jorphan/org/apache/commons/jexl/bsf/JexlEngine.java;100;
TODO should this be a variable?;src/protocol/http/org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java;101;
